32385 46823 
760 2597 1
760 3983 1
760 2600 1
760 1464 1
760 7731 1
761 30466 1
761 12199 1
761 30145 1
761 18275 1
761 12949 1
761 6246 1
761 14773 1
761 30192 1
762 10701 1
762 15850 1
762 24508 1
762 9008 1
762 4093 1
762 29285 1
762 11499 1
762 3884 1
763 19416 1
763 26038 1
763 9442 1
763 19596 1
763 17921 1
763 5279 1
763 28436 1
763 24370 1
763 17987 1
764 7547 1
764 7694 1
764 7114 1
764 7408 1
764 21895 1
764 10352 1
764 9742 1
764 6108 1
765 2419 1
765 1691 1
765 3179 1
765 864 1
766 952 1
766 2034 1
766 11016 1
766 29653 1
766 4609 1
766 29727 1
766 9943 1
766 9963 1
766 19229 1
767 4122 1
767 21648 1
767 11361 1
767 29398 1
767 23883 1
768 9843 1
768 25390 1
768 1936 1
768 2652 1
768 22387 1
768 1661 1
768 9870 1
768 9830 1
769 9805 1
769 5740 1
769 4353 1
769 4352 1
769 4351 1
769 4354 1
769 3030 1
770 1446 1
770 8700 1
770 22254 1
770 14312 1
770 860 1
770 8979 1
770 1096 1
771 2709 1
771 17652 1
771 23845 1
771 27339 1
771 27117 1
771 10437 1
771 28906 1
771 28275 1
771 28982 1
771 28217 1
772 11595 1
772 10563 1
772 6320 1
772 31458 1
772 27760 1
772 24151 1
772 2477 1
772 12824 1
773 10816 1
773 14299 1
773 3328 1
773 8969 1
773 27515 1
773 10175 1
773 10160 1
773 27864 1
773 28227 1
773 27833 1
774 3392 1
774 17025 1
774 14030 1
774 10359 1
774 30194 1
774 26899 1
774 3638 1
775 3222 1
775 6302 1
775 3536 1
775 933 1
775 22015 1
775 12736 1
775 4348 1
775 16781 1
776 2795 1
776 10886 1
776 25932 1
776 30929 1
776 10260 1
776 24247 1
776 24047 1
777 12320 1
777 23003 1
777 32381 1
777 21175 1
777 11815 1
777 9205 1
777 8550 1
778 17366 1
778 15445 1
778 1185 1
778 8775 1
778 22104 1
778 26731 1
778 18352 1
778 14953 1
778 19893 1
779 24910 1
779 8498 1
779 1521 1
779 21810 1
779 30400 1
780 3488 1
780 4029 1
780 3456 1
780 1657 1
780 10476 1
781 6252 1
781 5518 1
781 23685 1
781 24975 1
781 23529 1
781 26711 1
781 8208 1
781 6937 1
782 2033 1
782 1692 1
782 1228 1
782 1692 1
782 29670 1
782 4397 1
782 16406 1
782 5472 1
782 10109 1
783 867 1
783 4609 1
783 25706 1
783 19225 1
783 29729 1
783 9963 1
783 2000 1
783 25705 1
784 14371 1
784 2270 1
784 3671 1
784 1832 1
784 2760 1
784 8624 1
784 7973 1
784 14377 1
785 10681 1
785 7256 1
785 11427 1
785 26441 1
785 8656 1
785 10783 1
785 30718 1
785 30736 1
785 29255 1
785 31565 1
786 15467 1
786 16749 1
786 5708 1
786 18399 1
786 12053 1
786 12086 1
786 17499 1
786 1258 1
787 5833 1
787 10243 1
787 14424 1
787 15917 1
787 27765 1
787 19692 1
787 28749 1
787 19472 1
787 13279 1
788 31847 1
788 15590 1
788 19708 1
788 22626 1
788 10676 1
788 4523 1
788 15963 1
789 1041 1
789 5324 1
789 4912 1
789 7192 1
789 12400 1
789 13557 1
789 13398 1
790 5746 1
790 16328 1
790 23478 1
790 12271 1
790 8135 1
790 26836 1
790 4479 1
791 5828 1
791 10152 1
791 7237 1
791 10614 1
791 14512 1
791 1623 1
792 1318 1
794 1034 1
794 950 1
795 17485 1
795 17036 1
795 1817 1
795 18486 1
795 22839 1
795 7021 1
795 8765 1
795 8314 1
796 895 1
796 2453 1
796 13233 1
796 21693 1
796 921 1
797 3322 1
797 2554 1
797 26079 1
797 24816 1
797 27053 1
797 13026 1
797 19541 1
797 17684 1
797 11620 1
798 1320 1
798 8256 1
798 11834 1
798 899 1
798 4084 1
799 6996 1
799 14276 1
799 12941 1
799 11189 1
799 15152 1
800 6769 1
800 3568 1
800 12867 1
800 12368 1
800 7818 1
800 16675 1
800 16668 1
801 1587 1
802 8382 1
802 18161 1
802 15139 1
802 23595 1
802 7129 1
803 1017 1
803 25210 1
803 16296 1
803 19973 1
803 8337 1
803 6082 1
803 2427 1
803 26912 1
803 16989 1
804 16645 1
804 3577 1
804 6681 1
804 890 1
804 1116 1
805 31506 1
805 8602 1
805 30925 1
805 29051 1
805 10770 1
805 26324 1
805 24563 1
806 5835 1
806 21405 1
806 21274 1
806 26065 1
806 19786 1
806 10705 1
806 10231 1
806 19783 1
807 4087 1
807 26090 1
807 31658 1
807 26440 1
807 14317 1
807 31822 1
808 17990 1
808 15972 1
808 27086 1
808 24809 1
808 27205 1
808 22401 1
808 28370 1
809 10598 1
809 31933 1
809 22730 1
809 9488 1
809 23892 1
809 24782 1
809 24481 1
809 28021 1
810 3575 1
810 13360 1
810 1795 1
811 7963 1
811 4409 1
811 11134 1
811 19108 1
811 4403 1
811 4416 1
811 29654 1
811 2404 1
812 1795 1
812 19213 1
812 5310 1
812 13302 1
812 13399 1
812 10102 1
812 6855 1
812 6852 1
813 2479 1
813 4467 1
813 18509 1
813 15332 1
813 15320 1
813 24958 1
814 16198 1
814 16123 1
814 26734 1
814 7700 1
814 6914 1
814 26910 1
814 10367 1
815 8081 1
815 10674 1
815 15886 1
815 17936 1
815 5304 1
815 10718 1
815 8076 1
815 3317 1
816 1879 1
816 14560 1
816 15768 1
816 4807 1
816 4493 1
816 5216 1
816 4537 1
816 21598 1
817 15666 1
817 23954 1
817 12668 1
817 26151 1
817 5951 1
817 8915 1
817 10837 1
817 19459 1
818 17830 1
818 21631 1
818 31753 1
818 31917 1
818 10432 1
818 3696 1
819 17335 1
819 14258 1
819 4063 1
819 18805 1
819 17423 1
819 27006 1
819 5151 1
819 30287 1
820 1013 1
820 15114 1
820 26534 1
820 30351 1
820 16815 1
820 22943 1
820 6162 1
820 13808 1
822 2238 1
822 5568 1
822 5630 1
822 12809 1
822 16885 1
822 5624 1
823 24814 1
823 21409 1
823 27256 1
823 29427 1
823 29197 1
823 27811 1
823 32068 1
823 12691 1
823 30839 1
824 1883 1
825 6209 1
825 18288 1
825 7378 1
825 23025 1
825 24889 1
825 25033 1
825 26903 1
825 9215 1
826 16473 1
826 16624 1
826 9878 1
826 998 1
826 12826 1
826 25485 1
826 18992 1
827 6689 1
827 19043 1
827 16664 1
827 2393 1
827 3154 1
827 25671 1
827 29890 1
827 5353 1
827 9914 1
828 2250 1
828 25685 1
828 2195 1
828 25733 1
828 1691 1
828 5437 1
828 2751 1
828 25619 1
829 928 1
829 25876 1
829 5372 1
829 4623 1
829 19233 1
829 928 1
829 6808 1
830 17391 1
830 1815 1
830 1284 1
830 5616 1
830 17519 1
830 7373 1
830 8300 1
830 9061 1
831 5623 1
831 18071 1
831 22074 1
831 11927 1
831 26784 1
831 25207 1
831 14934 1
831 11204 1
831 30127 1
832 4099 1
832 24093 1
832 23844 1
832 10241 1
832 27658 1
832 31046 1
832 28837 1
832 27207 1
832 25917 1
833 32366 1
833 17755 1
833 4096 1
833 21546 1
833 30635 1
833 10678 1
833 11619 1
834 21601 1
834 21556 1
834 14430 1
834 26359 1
834 22442 1
834 12499 1
834 28467 1
834 28109 1
835 2338 1
835 2338 1
835 5954 1
835 24542 1
835 23879 1
835 5272 1
835 24676 1
835 19587 1
836 2832 1
836 2832 1
836 11155 1
836 2834 1
836 10092 1
837 1992 1
838 4495 1
838 24639 1
838 29095 1
838 13080 1
838 31744 1
838 24179 1
838 10938 1
838 889 1
838 10616 1
839 10177 1
839 29037 1
839 28099 1
839 10445 1
839 31015 1
839 22724 1
839 10655 1
839 1549 1
839 4432 1
840 21681 1
840 10986 1
840 10587 1
840 2789 1
840 21377 1
840 22323 1
840 32040 1
840 4653 1
841 13953 1
841 16943 1
841 18418 1
841 22935 1
841 20104 1
841 7037 1
841 22969 1
841 4211 1
841 11190 1
842 2241 1
842 19882 1
842 6195 1
842 23240 1
842 2867 1
842 2971 1
842 976 1
842 11262 1
843 973 1
843 2131 1
843 1422 1
843 9712 1
843 14749 1
843 7435 1
843 13940 1
844 16121 1
844 3479 1
844 1521 1
844 18693 1
844 17044 1
845 8190 1
845 2058 1
845 5824 1
845 18100 1
845 9776 1
845 2905 1
846 15284 1
846 15279 1
846 3652 1
846 2497 1
846 16899 1
846 1938 1
847 6590 1
847 8403 1
847 16851 1
847 15246 1
847 7630 1
847 20037 1
847 8779 1
847 26636 1
847 7046 1
848 5983 1
848 8442 1
848 16290 1
848 20913 1
848 20896 1
848 995 1
849 32009 1
849 8946 1
849 26117 1
849 4671 1
849 29025 1
849 27254 1
849 24692 1
849 30872 1
850 15784 1
850 27702 1
850 31118 1
850 9392 1
850 2668 1
850 2645 1
850 29151 1
850 32260 1
851 10866 1
851 15907 1
851 7229 1
851 10731 1
851 10523 1
851 13209 1
851 31834 1
851 32075 1
852 22483 1
852 31127 1
852 26321 1
852 30856 1
852 29644 1
852 9527 1
852 32115 1
852 4420 1
853 3330 1
853 7616 1
853 16775 1
853 10278 1
853 20546 1
853 20152 1
854 8319 1
854 2672 1
854 23091 1
854 26827 1
854 2738 1
854 7147 1
854 9363 1
855 6395 1
855 8991 1
855 1658 1
855 22321 1
855 25903 1
855 25957 1
855 9566 1
855 1106 1
856 4454 1
856 9554 1
856 32197 1
856 7248 1
856 31076 1
856 11373 1
856 4256 1
856 28256 1
857 10690 1
857 28040 1
857 11492 1
857 4498 1
857 22324 1
857 25975 1
857 28805 1
857 3856 1
858 21653 1
858 27482 1
858 30876 1
858 29245 1
858 6379 1
858 9541 1
858 4643 1
859 6278 1
859 7444 1
859 6578 1
859 9370 1
859 20445 1
859 14012 1
860 19722 1
860 15676 1
860 11566 1
860 31961 1
860 30976 1
860 11300 1
860 10726 1
860 4518 1
860 1346 1
861 11464 1
861 1535 1
861 27555 1
861 31395 1
861 10567 1
861 22551 1
861 29381 1
861 10250 1
862 31427 1
862 31778 1
862 29406 1
862 9474 1
862 9575 1
862 27067 1
862 24567 1
862 32157 1
862 2027 1
863 9375 1
863 20085 1
863 8783 1
863 25406 1
863 25432 1
864 11096 1
864 1365 1
865 4388 1
865 4403 1
865 11092 1
865 7963 1
865 2404 1
865 29805 1
865 11134 1
865 4417 1
866 932 1
866 25574 1
866 932 1
866 6796 1
866 6751 1
866 2034 1
866 25701 1
866 3127 1
867 1101 1
867 1044 1
867 1794 1
867 1995 1
867 19227 1
867 19008 1
867 1125 1
867 7952 1
868 26400 1
868 29437 1
868 24306 1
868 31129 1
868 31784 1
868 24725 1
868 29002 1
868 26306 1
869 5968 1
869 11326 1
869 32254 1
869 13243 1
869 11481 1
869 11418 1
869 2005 1
869 1898 1
869 2328 1
870 2590 1
870 3301 1
870 32367 1
870 25893 1
870 32198 1
870 31952 1
870 13228 1
870 2795 1
871 6845 1
871 3541 1
871 25593 1
871 3854 1
871 29682 1
871 25726 1
871 2755 1
871 10095 1
871 12356 1
872 12004 1
872 3320 1
872 12065 1
872 12176 1
872 12669 1
872 12165 1
872 19632 1
872 13072 1
873 23401 1
873 10458 1
873 9579 1
873 5927 1
873 21654 1
873 14598 1
874 6819 1
874 7815 1
874 9878 1
874 7808 1
874 7814 1
874 7901 1
874 6772 1
875 24986 1
875 22952 1
875 18271 1
875 7138 1
875 10307 1
875 1629 1
875 9722 1
875 1371 1
876 6586 1
876 9850 1
876 9847 1
876 9375 1
876 2985 1
876 9841 1
876 3749 1
877 8689 1
877 8616 1
877 9488 1
877 10682 1
877 10792 1
877 8961 1
877 29235 1
877 23759 1
878 1895 1
878 8288 1
878 1895 1
878 20824 1
878 7515 1
878 12964 1
878 8478 1
879 883 1
879 2209 1
879 1141 1
879 7968 1
880 5480 1
880 6810 1
880 19320 1
880 25639 1
880 29797 1
880 4613 1
880 1570 1
880 3566 1
881 6824 1
881 29804 1
881 5495 1
881 2483 1
881 9919 1
881 10001 1
882 2572 1
882 7837 1
882 3142 1
882 2096 1
883 3811 1
883 1369 1
883 9973 1
883 1686 1
883 12396 1
884 1165 1
884 9459 1
884 8024 1
884 7978 1
884 6425 1
884 4432 1
884 6302 1
884 1302 1
885 18455 1
885 20472 1
885 3783 1
885 1171 1
885 7041 1
885 14998 1
885 7443 1
886 16098 1
886 12937 1
886 7460 1
886 18728 1
886 14770 1
886 16790 1
887 14324 1
887 22665 1
887 28282 1
887 11618 1
887 31379 1
887 31208 1
887 28828 1
887 28657 1
888 9654 1
888 24597 1
888 32034 1
888 15707 1
888 26471 1
888 19392 1
889 32224 1
889 27511 1
889 24341 1
889 11302 1
889 3067 1
889 10734 1
889 4292 1
890 6681 1
890 16475 1
890 16644 1
890 16474 1
890 1116 1
890 4926 1
891 10111 1
891 19194 1
891 7937 1
891 7856 1
891 12399 1
891 2078 1
892 5403 1
892 25813 1
892 25745 1
892 5436 1
892 3807 1
892 16505 1
893 5271 1
893 10217 1
893 31338 1
893 2697 1
893 24454 1
893 22478 1
894 1010 1
894 7824 1
894 4378 1
894 2524 1
894 9913 1
895 5844 1
895 28705 1
895 4287 1
895 31828 1
895 31777 1
895 32129 1
895 30920 1
896 10515 1
896 10882 1
896 23896 1
896 26296 1
896 28064 1
896 32156 1
896 9682 1
897 15862 1
897 14558 1
897 14341 1
897 24003 1
897 23840 1
897 28224 1
897 32208 1
897 26419 1
898 11029 1
898 29650 1
898 19171 1
898 10045 1
898 13420 1
898 11041 1
899 7089 1
900 5689 1
900 25236 1
900 1214 1
900 22012 1
900 1944 1
900 2856 1
901 15362 1
901 7492 1
901 9187 1
901 11165 1
901 9810 1
901 8277 1
901 15431 1
902 16966 1
902 2447 1
902 26832 1
902 8412 1
902 30066 1
902 26987 1
902 3926 1
903 30424 1
903 20584 1
903 8767 1
903 9150 1
903 26701 1
904 3605 1
904 17411 1
904 7072 1
904 6531 1
904 23313 1
904 18467 1
904 7190 1
905 7490 1
905 7490 1
906 10607 1
906 4445 1
906 8054 1
906 10718 1
906 9581 1
906 10772 1
906 17818 1
906 7246 1
907 3435 1
907 8951 1
907 21427 1
907 2630 1
907 15702 1
907 13180 1
908 2764 1
908 8009 1
908 9539 1
909 21472 1
909 22628 1
909 21573 1
909 27849 1
909 27188 1
909 13148 1
909 31391 1
909 29097 1
910 11462 1
910 9538 1
910 22563 1
910 24450 1
910 32111 1
910 11315 1
910 17641 1
911 2186 1
911 2544 1
911 22617 1
911 7996 1
911 28450 1
911 14436 1
912 10974 1
912 5273 1
912 6343 1
912 8655 1
912 21330 1
912 22533 1
912 32188 1
913 3926 1
913 13743 1
913 3765 1
913 1589 1
913 1294 1
913 10419 1
913 30530 1
913 7091 1
914 26947 1
914 25117 1
914 9069 1
914 2889 1
914 30123 1
914 3409 1
915 14226 1
915 7042 1
915 18306 1
915 9182 1
915 18931 1
915 3387 1
915 14211 1
915 22864 1
916 13732 1
916 23136 1
916 21804 1
916 6279 1
916 8363 1
916 26617 1
916 25174 1
917 18280 1
917 18916 1
917 3515 1
917 18491 1
917 7689 1
917 19920 1
917 1987 1
917 9222 1
918 3758 1
918 14278 1
918 7652 1
918 10304 1
918 9336 1
918 17199 1
919 1943 1
920 1209 1
920 8532 1
920 1802 1
920 5089 1
921 2691 1
921 9852 1
921 1870 1
921 2691 1
922 9540 1
922 17649 1
922 30961 1
922 12679 1
922 31769 1
922 28635 1
922 27278 1
922 14649 1
923 22650 1
923 8949 1
923 28601 1
923 29575 1
923 28976 1
923 4837 1
923 11536 1
923 31768 1
924 21523 1
924 15601 1
924 10598 1
924 28583 1
924 13257 1
924 11005 1
924 22669 1
924 23827 1
925 7546 1
925 3398 1
925 2576 1
925 23199 1
925 2633 1
925 14733 1
925 12759 1
925 4978 1
926 1706 1
926 3770 1
926 17244 1
926 2576 1
926 15118 1
926 12651 1
926 12519 1
926 4462 1
927 2216 1
927 2401 1
927 1859 1
927 7928 1
927 19301 1
927 25491 1
927 13448 1
927 2412 1
928 948 1
928 9910 1
928 2386 1
929 1790 1
929 931 1
929 19094 1
929 19095 1
929 2207 1
929 1433 1
929 2401 1
930 7948 1
930 6673 1
930 5468 1
930 3039 1
930 5147 1
930 5138 1
930 7957 1
930 10045 1
931 2216 1
931 1429 1
931 6701 1
931 7801 1
931 3571 1
931 1790 1
931 6644 1
932 2034 1
932 2828 1
932 19345 1
932 11053 1
935 3220 1
935 4685 1
935 11766 1
935 4674 1
935 1565 1
935 2566 1
936 22579 1
936 9013 1
936 9046 1
936 28162 1
936 27656 1
936 27650 1
936 1925 1
937 3460 1
937 2690 1
937 4359 1
937 1661 1
937 25404 1
937 1936 1
938 10199 1
938 27297 1
938 28843 1
938 5871 1
938 8635 1
938 4248 1
938 9522 1
939 6378 1
939 26396 1
939 28687 1
939 8964 1
939 11593 1
939 32110 1
940 18061 1
940 22286 1
940 24051 1
940 29348 1
940 11008 1
940 30958 1
940 32048 1
940 28368 1
941 21248 1
941 24384 1
941 11445 1
941 31614 1
941 31218 1
941 27677 1
942 8744 1
942 24208 1
942 22644 1
942 29057 1
942 10931 1
942 28691 1
942 24235 1
943 6590 1
943 12912 1
943 25200 1
943 3785 1
943 15457 1
943 8797 1
944 9367 1
944 4083 1
944 1379 1
944 26651 1
944 4588 1
944 1465 1
944 3397 1
945 16079 1
945 2868 1
945 3232 1
945 6044 1
945 11685 1
947 3057 1
947 14045 1
947 6005 1
947 4185 1
947 6569 1
947 25015 1
948 1792 1
948 1998 1
948 2527 1
948 1595 1
948 4621 1
948 1163 1
949 3799 1
949 7824 1
949 3541 1
949 3854 1
949 29749 1
949 4884 1
949 10095 1
950 957 1
950 7835 1
950 13422 1
950 1122 1
950 29965 1
951 16717 1
951 19201 1
951 19133 1
951 7884 1
951 29791 1
951 3165 1
951 25837 1
952 11058 1
952 2534 1
952 16400 1
952 4382 1
952 2828 1
952 29894 1
952 968 1
952 19346 1
953 4656 1
953 9562 1
953 32228 1
953 31619 1
953 31594 1
953 31133 1
953 28176 1
954 10614 1
954 11361 1
954 15885 1
954 32350 1
954 27234 1
954 19690 1
954 27853 1
954 17991 1
955 11211 1
955 18176 1
955 19947 1
955 18932 1
955 7724 1
955 7396 1
955 6265 1
955 20545 1
956 2317 1
956 16068 1
956 26826 1
956 7416 1
956 2359 1
956 6049 1
958 21529 1
958 10586 1
958 14376 1
958 10752 1
958 24332 1
958 24260 1
959 11505 1
959 31812 1
959 971 1
959 12175 1
959 10643 1
959 11551 1
960 30101 1
960 23046 1
960 2492 1
960 17161 1
960 2953 1
960 3022 1
960 2432 1
960 15073 1
961 14116 1
961 12780 1
961 21984 1
961 1284 1
961 8300 1
962 2011 1
962 22776 1
962 20054 1
962 6931 1
962 8411 1
962 9252 1
962 5513 1
963 13784 1
963 2438 1
963 7448 1
963 9687 1
963 23325 1
963 11158 1
963 4344 1
964 7499 1
964 11279 1
964 18953 1
964 17093 1
965 8702 1
965 2457 1
965 3476 1
965 9584 1
965 9495 1
965 2802 1
965 24071 1
966 30695 1
966 27903 1
966 10546 1
966 4441 1
966 29531 1
967 4504 1
967 30939 1
967 10592 1
967 2041 1
967 24206 1
967 1763 1
967 1173 1
968 3835 1
968 2535 1
968 13289 1
969 7860 1
969 11027 1
969 29923 1
969 6826 1
969 9964 1
969 3143 1
969 2035 1
970 1290 1
970 4558 1
970 9664 1
970 32235 1
970 28433 1
970 5237 1
970 28334 1
971 11551 1
971 27272 1
971 24616 1
971 29147 1
971 27288 1
971 26125 1
972 2835 1
972 11113 1
972 29842 1
972 29841 1
972 11118 1
972 29850 1
972 29847 1
972 29846 1
973 1642 1
973 32279 1
973 26730 1
973 15018 1
975 1615 1
975 7353 1
975 7372 1
975 5167 1
976 21917 1
976 17379 1
976 18366 1
976 11240 1
976 17123 1
976 22961 1
978 1024 1
978 11692 1
978 2854 1
978 2852 1
978 4999 1
978 4970 1
979 9880 1
979 12059 1
979 7806 1
979 5125 1
979 4372 1
980 27680 1
980 4297 1
980 32187 1
980 29509 1
980 28868 1
980 24227 1
980 22428 1
981 1304 1
981 12102 1
981 26277 1
981 11684 1
981 11972 1
982 5638 1
982 14044 1
982 20828 1
982 12289 1
982 14861 1
983 2162 1
983 5173 1
983 10393 1
983 12959 1
983 21950 1
984 2901 1
985 3233 1
985 18703 1
985 26743 1
985 20354 1
985 12229 1
986 3920 1
986 4676 1
986 6615 1
986 2973 1
986 5002 1
986 4686 1
986 4869 1
988 4603 1
988 3143 1
988 10042 1
988 19359 1
988 29884 1
988 3809 1
989 8663 1
989 5194 1
989 9464 1
989 1789 1
989 25398 1
989 4371 1
990 29173 1
990 26056 1
990 24478 1
990 22378 1
991 8043 1
991 21722 1
991 24734 1
991 26035 1
991 22562 1
991 8089 1
991 28550 1
992 1018 1
992 9262 1
992 6197 1
992 3346 1
992 3630 1
993 4868 1
993 15481 1
993 9151 1
993 20487 1
993 4630 1
993 20616 1
993 10357 1
993 9081 1
994 16876 1
994 22815 1
994 30495 1
994 7671 1
994 1058 1
995 16120 1
995 8486 1
995 13855 1
995 1406 1
995 8452 1
996 4414 1
996 1688 1
996 5313 1
996 7828 1
997 25603 1
997 29827 1
997 19218 1
997 9951 1
998 6768 1
998 7758 1
998 12371 1
998 16630 1
999 1161 1
1000 1421 1
1000 8594 1
1000 21057 1
1000 21179 1
1001 12195 1
1001 17231 1
1001 27029 1
1001 4875 1
1001 2321 1
1002 9391 1
1002 24244 1
1002 8622 1
1002 9033 1
1002 10538 1
1002 28852 1
1003 28073 1
1003 10738 1
1003 24845 1
1003 11593 1
1003 11426 1
1003 30663 1
1003 5199 1
1004 10162 1
1004 4313 1
1004 3861 1
1004 29087 1
1004 27238 1
1004 7234 1
1005 27193 1
1005 10173 1
1005 4574 1
1005 1191 1
1005 3083 1
1005 3904 1
1006 11325 1
1006 10913 1
1006 21604 1
1006 27212 1
1006 9676 1
1006 15747 1
1007 1526 1
1007 25498 1
1007 29854 1
1007 4614 1
1007 4605 1
1008 7874 1
1009 10341 1
1009 5314 1
1009 2195 1
1010 29744 1
1010 29768 1
1010 6688 1
1010 13548 1
1011 16493 1
1011 2143 1
1011 13359 1
1011 29921 1
1011 25534 1
1012 1483 1
1012 3203 1
1012 20876 1
1012 2232 1
1012 20888 1
1012 8490 1
1012 20880 1
1012 3215 1
1013 1305 1
1013 14902 1
1013 4690 1
1013 3202 1
1013 1462 1
1013 2220 1
1014 1033 1
1014 4204 1
1014 11946 1
1014 22974 1
1014 2969 1
1014 8867 1
1016 1335 1
1017 7530 1
1017 5823 1
1017 20410 1
1017 2435 1
1018 3634 1
1018 1092 1
1018 2009 1
1018 7483 1
1019 1783 1
1019 3719 1
1019 18638 1
1019 21759 1
1019 20309 1
1019 18223 1
1020 11335 1
1020 28200 1
1020 24194 1
1020 2660 1
1020 12461 1
1021 9489 1
1021 30719 1
1021 21357 1
1021 27531 1
1021 13022 1
1022 9854 1
1022 2791 1
1023 7268 1
1023 17832 1
1023 27115 1
1023 32149 1
1023 32183 1
1023 29388 1
1023 9589 1
1024 1550 1
1024 4172 1
1024 9897 1
1025 14601 1
1025 31324 1
1025 28133 1
1025 29330 1
1025 3710 1
1026 3893 1
1026 19670 1
1027 10547 1
1027 8994 1
1027 28213 1
1027 14505 1
1027 9653 1
1027 2767 1
1028 10196 1
1028 21265 1
1028 19542 1
1028 7977 1
1028 12444 1
1028 28925 1
1028 15714 1
1030 1918 1
1031 1242 1
1031 1895 1
1031 18496 1
1031 20992 1
1031 20871 1
1031 3937 1
1031 5546 1
1032 14027 1
1032 7606 1
1032 7493 1
1032 5719 1
1032 12891 1
1032 18772 1
1032 14029 1
1033 2139 1
1033 16103 1
1033 5636 1
1033 12920 1
1033 2969 1
1034 25140 1
1034 1237 1
1034 4347 1
1035 4968 1
1036 9842 1
1036 9869 1
1036 25377 1
1036 9863 1
1037 9543 1
1037 8930 1
1037 28361 1
1037 28235 1
1037 27869 1
1038 14735 1
1038 1784 1
1038 19900 1
1038 17639 1
1038 16910 1
1038 18490 1
1039 8456 1
1039 15572 1
1039 4333 1
1039 12096 1
1039 31010 1
1040 3230 1
1040 15166 1
1040 4861 1
1040 5074 1
1040 1919 1
1040 6146 1
1041 16457 1
1041 7914 1
1042 6785 1
1042 7838 1
1042 9917 1
1042 19066 1
1043 4417 1
1043 19311 1
1043 25734 1
1043 4388 1
1043 9957 1
1044 2828 1
1044 11016 1
1044 3852 1
1044 10029 1
1044 29897 1
1044 25823 1
1045 2758 1
1045 19038 1
1045 11126 1
1045 16512 1
1045 19112 1
1046 6633 1
1046 3844 1
1046 10032 1
1047 2272 1
1048 1718 1
1048 5041 1
1049 15086 1
1049 25112 1
1049 22069 1
1049 14989 1
1049 8364 1
1049 13607 1
1050 3484 1
1050 3485 1
1050 18954 1
1050 10311 1
1051 1465 1
1051 30231 1
1051 26597 1
1051 30422 1
1051 19960 1
1051 7170 1
1052 21900 1
1052 22046 1
1052 2009 1
1052 26801 1
1052 26698 1
1052 1647 1
1052 23034 1
1053 1918 1
1053 16069 1
1053 21949 1
1053 8165 1
1053 5761 1
1053 10381 1
1054 6627 1
1054 20754 1
1054 6903 1
1054 13888 1
1054 27027 1
1054 5655 1
1055 16226 1
1055 9092 1
1055 4152 1
1055 7713 1
1055 25085 1
1055 2355 1
1056 15966 1
1056 8685 1
1056 31993 1
1056 10955 1
1056 23837 1
1056 22380 1
1057 27963 1
1057 1420 1
1057 11407 1
1057 10782 1
1057 12662 1
1058 1270 1
1059 12093 1
1059 22770 1
1059 30024 1
1059 22924 1
1059 20725 1
1060 1406 1
1061 1254 1
1061 21942 1
1061 22153 1
1061 1254 1
1062 1372 1
1062 4628 1
1062 4184 1
1062 22766 1
1062 4716 1
1063 10333 1
1063 17542 1
1064 21980 1
1064 15421 1
1064 13911 1
1064 8238 1
1064 15429 1
1064 15062 1
1065 22232 1
1065 17491 1
1065 16769 1
1065 11754 1
1065 11971 1
1066 5175 1
1066 16568 1
1066 7918 1
1066 25654 1
1066 3158 1
1066 2747 1
1066 1155 1
1067 6313 1
1067 29375 1
1067 29111 1
1067 22365 1
1067 17948 1
1067 1408 1
1068 23985 1
1068 17877 1
1068 30570 1
1068 28431 1
1068 2779 1
1068 2017 1
1068 28646 1
1069 24089 1
1069 19756 1
1069 19623 1
1069 29157 1
1069 28776 1
1069 22459 1
1070 15882 1
1070 4261 1
1070 7305 1
1070 10630 1
1070 1775 1
1071 1093 1
1071 4363 1
1071 25414 1
1071 2627 1
1071 25370 1
1071 9868 1
1072 31311 1
1072 24625 1
1072 11438 1
1072 32074 1
1072 11416 1
1072 5250 1
1073 7097 1
1073 20605 1
1073 8147 1
1073 24924 1
1073 30332 1
1073 30517 1
1074 20809 1
1074 3994 1
1074 7523 1
1074 8469 1
1075 8576 1
1075 21019 1
1075 21011 1
1076 6986 1
1076 20550 1
1076 20478 1
1076 9785 1
1076 7144 1
1076 30063 1
1077 1377 1
1077 3984 1
1077 1317 1
1077 1895 1
1078 21022 1
1078 21139 1
1078 21127 1
1078 21070 1
1078 32380 1
1079 21584 1
1079 29630 1
1079 11443 1
1079 2043 1
1079 28727 1
1079 4262 1
1080 10454 1
1080 11516 1
1080 21456 1
1080 31492 1
1080 30558 1
1080 9619 1
1081 1093 1
1081 4366 1
1081 25413 1
1081 25455 1
1082 1937 1
1082 10585 1
1082 26386 1
1082 27919 1
1082 19410 1
1082 21466 1
1083 31376 1
1083 31358 1
1083 14333 1
1083 2656 1
1083 1414 1
1085 1086 1
1085 22855 1
1086 1211 1
1086 23205 1
1086 4091 1
1087 19940 1
1087 24961 1
1087 23540 1
1087 24988 1
1087 25264 1
1088 9564 1
1088 28267 1
1088 1828 1
1088 4639 1
1089 11350 1
1089 28424 1
1089 26371 1
1089 9548 1
1089 28475 1
1089 25974 1
1090 15482 1
1090 23294 1
1090 4150 1
1090 15120 1
1090 13856 1
1091 6983 1
1091 4321 1
1091 30207 1
1091 2674 1
1091 4478 1
1091 25318 1
