71998 123379
15709 2803 1
28731 28818 1
3494 42269 1
153 70990 1
52141 52142 1
52094 54863 1
402 403 1
58223 58224 1
52730 52731 1
58223 58225 1
22337 31902 1
57897 57898 1
68478 68479 1
69998 70001 1
69998 70002 1
16627 16628 1
57696 57697 1
11833 11834 1
11833 11835 1
14875 68208 1
11438 56013 1
70495 70498 1
12308 61665 1
24572 44123 1
10291 17057 1
12308 61666 1
10291 17050 1
62342 9038 1
24572 44122 1
23887 23888 1
23152 7709 1
62574 62575 1
55903 55905 1
55903 55906 1
55903 55904 1
13138 14212 1
8077 8078 1
12900 12901 1
35700 35704 1
35700 35702 1
35700 35703 1
35700 35701 1
18674 44215 1
62948 67430 1
50831 50832 1
39867 39868 1
41092 41093 1
32450 60155 1
58344 58447 1
58344 58448 1
11438 40167 1
58344 58449 1
41696 48195 1
41696 48194 1
11438 40168 1
20436 23965 1
49991 49993 1
49991 49992 1
5027 5499 1
41696 48196 1
6408 6409 1
35926 66357 1
18427 18430 1
35926 66356 1
18427 18429 1
18427 18428 1
12571 26999 1
41434 41436 1
41434 41435 1
14189 18207 1
8564 8566 1
8564 8565 1
28731 28877 1
4878 4879 1
12374 12375 1
50295 50298 1
50295 50297 1
50295 50299 1
43895 8101 1
50295 50296 1
13832 18182 1
19184 36756 1
13832 18183 1
13832 18184 1
20890 22478 1
63633 68555 1
40647 43627 1
44870 44958 1
36583 36584 1
28731 28846 1
821 822 1
28321 30616 1
28321 30615 1
66718 66754 1
33596 52144 1
33596 52143 1
64434 64435 1
581 60848 1
581 60849 1
20601 51114 1
20601 51116 1
20601 51115 1
26002 26100 1
30279 31008 1
30279 31009 1
26002 26101 1
11438 2802 1
13807 14135 1
27529 64924 1
54512 54513 1
1039 32598 1
30279 31010 1
49751 49752 1
3332 38809 1
49751 49753 1
63241 63246 1
63241 63245 1
63241 63248 1
63241 63247 1
11707 11708 1
3332 38850 1
17375 17598 1
17375 17599 1
32056 60113 1
51403 51405 1
51403 51404 1
17883 17884 1
45768 779 1
18031 18234 1
18031 18233 1
18031 18232 1
38890 38891 1
26076 26077 1
14927 14928 1
14927 14929 1
26076 26078 1
1001 4599 1
30282 6270 1
10140 52264 1
10140 52265 1
32630 32632 1
32630 32633 1
32630 32631 1
51020 51022 1
51020 51021 1
55612 55613 1
17375 17600 1
17375 17603 1
17375 17601 1
17375 17602 1
26497 26498 1
25442 25443 1
17575 4403 1
31988 32698 1
6984 7035 1
62475 62647 1
12057 12058 1
16962 59636 1
16962 59637 1
16962 59638 1
37032 37087 1
37494 501 1
37494 500 1
17109 26738 1
51641 51642 1
51848 52764 1
51848 52763 1
51848 52762 1
17109 26748 1
45203 4809 1
14082 40169 1
41957 41958 1
36309 36885 1
52550 52551 1
45301 54814 1
49674 49676 1
14141 52225 1
49674 49675 1
20663 4237 1
11333 5405 1
13311 69086 1
13311 69087 1
49237 49238 1
49237 49256 1
37032 37033 1
12419 58572 1
24624 64724 1
17034 17035 1
50494 50495 1
17034 17037 1
17034 17036 1
17034 17038 1
54945 54946 1
23975 29106 1
23975 29105 1
23975 29100 1
21861 9067 1
18507 20559 1
69398 69399 1
43225 43226 1
25307 57265 1
35264 43846 1
41435 41436 1
25698 25699 1
42558 42574 1
42558 42575 1
7260 7261 1
18186 2283 1
20108 52670 1
13127 13128 1
42558 42577 1
42558 42576 1
13138 14016 1
13138 14017 1
10692 10694 1
10692 10693 1
69057 69058 1
11147 11148 1
62267 62268 1
66718 66833 1
66718 66834 1
66718 66832 1
40274 40275 1
40274 40276 1
40274 40277 1
25276 25542 1
25276 25540 1
25276 25541 1
31316 31317 1
31316 31318 1
25276 25539 1
42558 42559 1
42558 42560 1
42558 42561 1
37472 37473 1
42558 42562 1
37472 37474 1
32745 60275 1
23807 24270 1
26188 26201 1
68375 68377 1
68375 68376 1
785 786 1
785 787 1
18243 18403 1
25063 25064 1
18031 18383 1
24180 7636 1
59019 59020 1
10146 7096 1
37594 37595 1
19146 19147 1
23975 29014 1
30021 30025 1
1451 1452 1
19760 19761 1
30021 30022 1
30021 30023 1
30021 30024 1
37032 37180 1
1031 37336 1
1031 37335 1
1031 37337 1
1031 37338 1
39064 39065 1
11415 1301 1
15712 17439 1
18031 18421 1
15712 17438 1
15712 17437 1
48059 60908 1
1381 4253 1
1381 4252 1
17381 48686 1
46542 8246 1
14301 14302 1
3770 8714 1
44090 44091 1
44090 44094 1
44090 44095 1
44090 44092 1
44090 44093 1
44090 44096 1
44090 44097 1
15665 15666 1
25255 67281 1
52932 54834 1
25255 67280 1
52932 54833 1
25255 67279 1
30294 30295 1
52913 52914 1
57684 64786 1
52913 52915 1
57684 64785 1
47829 47830 1
57684 64788 1
57684 64787 1
43585 43586 1
20894 25408 1
20894 25407 1
14458 14459 1
70823 70916 1
14301 14398 1
51917 54613 1
51917 54612 1
39084 39088 1
39084 39089 1
39084 39085 1
39084 39087 1
39084 39086 1
18854 18856 1
61861 61862 1
18854 18855 1
5027 5028 1
5220 58642 1
71353 71355 1
71353 71354 1
19179 3606 1
1018 1019 1
57334 57335 1
55569 66605 1
40298 40299 1
54570 54573 1
54570 54572 1
54570 54571 1
17790 9549 1
13907 14751 1
69992 69993 1
16875 68363 1
16875 68364 1
16875 68365 1
5220 5343 1
5220 5379 1
7430 7431 1
25867 32090 1
38118 38119 1
10378 10675 1
10378 10674 1
11195 8658 1
50634 50640 1
1722 1729 1
1722 1727 1
1722 1726 1
1722 1724 1
1722 1723 1
1722 1732 1
50634 50638 1
50634 50639 1
50634 50636 1
50634 50637 1
29283 29284 1
13089 13090 1
50634 50635 1
65576 65577 1
65576 65579 1
65576 65578 1
45783 45784 1
69992 69997 1
45783 45786 1
69992 69996 1
45783 45785 1
69992 69995 1
69992 69994 1
62475 62476 1
62475 62478 1
48564 48565 1
62475 62477 1
5109 5110 1
19437 19438 1
55905 55906 1
12398 13953 1
56052 66528 1
44077 9081 1
17364 17855 1
15728 15729 1
4085 49744 1
69398 69400 1
65787 65788 1
15728 15730 1
40919 40920 1
43308 64766 1
3937 3938 1
3937 3939 1
3937 3941 1
3937 3940 1
3937 3943 1
3937 3942 1
23324 23326 1
23324 23325 1
22416 9523 1
63735 63736 1
63735 63737 1
13807 14784 1
13807 14785 1
6638 7241 1
67074 67354 1
19587 37326 1
19238 3111 1
57073 57081 1
57073 57080 1
21415 32254 1
42394 42395 1
32154 32155 1
42394 42396 1
42394 42397 1
13907 14817 1
4172 4175 1
4172 4174 1
4172 4173 1
48849 48850 1
19587 37328 1
19587 37327 1
4172 4176 1
62948 67991 1
62948 67990 1
31621 32650 1
28103 7775 1
54757 54758 1
3770 8610 1
31864 31883 1
57073 57075 1
57073 57074 1
6984 7267 1
6984 7268 1
27244 27489 1
67120 7098 1
17455 7244 1
41930 62070 1
16594 20885 1
63288 63289 1
58662 58664 1
27244 27490 1
27244 27492 1
27244 27491 1
38928 47135 1
38928 47136 1
29934 35060 1
38928 47137 1
71887 9847 1
38928 47138 1
37484 37485 1
27257 65065 1
13907 14888 1
13907 14887 1
27257 65057 1
27257 65056 1
27257 65055 1
22474 49386 1
22474 49387 1
22474 49388 1
58662 58663 1
15465 15467 1
33446 33447 1
15465 15466 1
21043 23568 1
21043 23569 1
21043 23567 1
59737 59739 1
59737 59738 1
31116 31449 1
67738 67739 1
21043 23572 1
21043 23571 1
21043 23570 1
21043 23573 1
67738 67740 1
22474 49389 1
46952 46953 1
3866 62356 1
3866 62357 1
26418 26419 1
39815 849 1
27244 27418 1
24607 25123 1
12398 13795 1
3140 4532 1
39992 68786 1
44257 44258 1
51589 51590 1
20269 23871 1
12398 13792 1
20269 23872 1
32946 32947 1
32946 32948 1
32946 32949 1
17957 18251 1
17957 18252 1
17957 18253 1
54246 54247 1
47098 47099 1
1140 1141 1
1140 1142 1
5220 5281 1
31659 31661 1
31659 31660 1
21119 21121 1
21119 21120 1
41349 41356 1
41349 41355 1
11834 11835 1
15538 39621 1
489 492 1
489 490 1
489 491 1
28987 33001 1
28987 33002 1
10346 16093 1
27152 27634 1
66568 66569 1
3998 44925 1
3998 44926 1
3854 40426 1
3854 40425 1
31621 32526 1
66568 66570 1
31621 32527 1
25276 25277 1
21994 23340 1
46192 46193 1
62106 62107 1
14577 36573 1
23130 24392 1
23130 24391 1
15584 2972 1
25080 25081 1
18854 18922 1
19205 19209 1
19205 19208 1
19205 19207 1
17364 17752 1
17364 17755 1
27863 27864 1
39174 39175 1
6121 8401 1
35091 51792 1
49493 49731 1
49493 49732 1
31852 31853 1
17364 17778 1
17364 17777 1
15548 67768 1
40840 69077 1
25119 25121 1
25119 25120 1
25119 25122 1
47301 47302 1
14897 14898 1
19205 19206 1
29712 34928 1
35707 50242 1
35707 50241 1
29712 34931 1
14552 40150 1
47939 47940 1
14552 40149 1
47128 47129 1
13123 13124 1
45839 45840 1
62491 62492 1
62491 62493 1
14075 14360 1
20939 26987 1
8679 8887 1
8679 8886 1
8679 8885 1
10062 1861 1
8679 8888 1
8679 8889 1
52530 52933 1
52530 52937 1
26920 26921 1
26920 26923 1
26920 26922 1
26920 26924 1
10203 40659 1
34694 34695 1
34694 34697 1
34694 34696 1
15199 15358 1
67074 67075 1
393 57975 1
50432 670 1
44961 791 1
2840 60346 1
2840 60345 1
12261 12551 1
19480 40134 1
8897 8898 1
53736 53737 1
8897 8899 1
59243 59248 1
59243 59247 1
59243 59246 1
59243 59245 1
59243 59244 1
62441 62594 1
62441 62595 1
19471 19472 1
22248 44074 1
67089 67092 1
12261 12506 1
43567 43568 1
18562 18564 1
18562 18563 1
67089 67090 1
67089 67091 1
58702 58703 1
43567 43569 1
52384 52388 1
37743 37744 1
52384 52385 1
22174 7738 1
52384 52386 1
52384 52387 1
43567 43570 1
37743 37745 1
59243 59249 1
22248 44040 1
27428 65290 1
40882 63014 1
22248 44039 1
22248 44038 1
56783 64617 1
38668 38669 1
42313 4659 1
1006 35195 1
1006 35196 1
1006 35194 1
14075 14387 1
41890 41892 1
41890 41891 1
14075 14385 1
14075 14386 1
33210 9995 1
30475 46297 1
62979 62980 1
5128 5129 1
6731 6736 1
6731 6735 1
11190 8732 1
6731 6737 1
6731 6732 1
6731 6734 1
6731 6733 1
5128 5130 1
5128 5131 1
29485 7254 1
45476 45477 1
13107 13109 1
13107 13108 1
16778 16779 1
20668 22283 1
13107 13110 1
13107 13111 1
20668 22284 1
14945 2243 1
24922 24925 1
24922 24924 1
24922 24923 1
6449 6450 1
6449 6451 1
24227 27582 1
29869 29870 1
29869 29871 1
5315 5316 1
22416 9715 1
7338 7339 1
71361 71362 1
33143 34558 1
9755 9756 1
44804 44805 1
16569 16571 1
16569 16570 1
27749 52820 1
27749 52821 1
61543 65364 1
60867 60869 1
17935 2350 1
40637 40638 1
40637 40639 1
15199 15359 1
27749 52819 1
14905 6587 1
60867 60868 1
15199 15360 1
37761 37762 1
37761 37763 1
27257 65150 1
27257 65149 1
27257 65147 1
27257 65148 1
27257 65146 1
22685 22686 1
13824 54873 1
13824 54872 1
17767 46145 1
17364 17644 1
18484 18486 1
17364 17643 1
18484 18485 1
70508 70509 1
41064 41239 1
54692 54925 1
54692 54924 1
52671 52672 1
54692 54923 1
57503 57504 1
41064 41222 1
50603 50604 1
28602 5400 1
40634 40635 1
5027 5196 1
5027 5198 1
5027 5197 1
57503 57527 1
57503 57528 1
57503 57526 1
22645 22646 1
21409 32216 1
21409 32217 1
21409 32213 1
21409 32218 1
14265 65607 1
19560 58302 1
11849 19734 1
7884 7885 1
51935 53681 1
17630 17631 1
11156 11158 1
17630 17632 1
15199 15406 1
15199 15405 1
11156 11157 1
22817 27473 1
14516 69427 1
14516 69428 1
59097 59098 1
10027 12074 1
32940 32943 1
32940 32942 1
32940 32941 1
18147 21317 1
42561 42562 1
36417 54241 1
8679 8937 1
8679 8938 1
39415 39416 1
12276 7019 1
10626 8657 1
10626 8658 1
34507 34508 1
16695 69134 1
62441 62487 1
21100 31533 1
21120 23713 1
21120 23712 1
64886 64887 1
41064 41240 1
65918 65919 1
40298 40300 1
45485 49853 1
45485 49854 1
12398 13548 1
63769 63770 1
31572 32621 1
63769 63771 1
45064 45131 1
70727 70728 1
62259 62260 1
39449 47647 1
39449 47646 1
39449 47648 1
203 268 1
19283 19284 1
13807 14640 1
29796 29797 1
44735 44736 1
31194 32215 1
31194 32214 1
51970 51971 1
1387 1388 1
51970 51972 1
16700 61007 1
16700 61006 1
4866 4868 1
4866 4867 1
62405 62406 1
35168 35169 1
7579 8026 1
17241 17242 1
28602 5399 1
150 33405 1
55059 55248 1
55059 55249 1
16111 16671 1
48920 48921 1
53822 53823 1
3524 3525 1
24474 68163 1
11107 20658 1
18537 18538 1
18537 18539 1
19587 37432 1
19587 37435 1
2606 46375 1
8897 8900 1
17767 46008 1
60945 60947 1
60945 60946 1
17767 46007 1
45064 45124 1
2249 2250 1
53813 54802 1
46070 46071 1
13473 29239 1
4987 4988 1
16876 16877 1
34960 36145 1
14140 18165 1
52847 6114 1
61845 70800 1
61845 70801 1
44405 44406 1
62054 8354 1
36100 36101 1
12261 12262 1
22416 9995 1
21976 25036 1
67422 68013 1
41355 58268 1
41355 58267 1
61845 70853 1
21765 50056 1
13843 27142 1
13473 29240 1
34134 34135 1
29921 30110 1
29921 30111 1
24663 24664 1
21059 8034 1
30404 30405 1
23230 31339 1
20189 20190 1
14753 15047 1
14753 15046 1
13580 13582 1
66974 66975 1
10044 68327 1
13580 13581 1
10044 68326 1
13156 13157 1
13904 36908 1
37065 52489 1
68820 68821 1
68820 68822 1
28471 9549 1
28039 3042 1
62754 953 1
62754 955 1
14753 15045 1
14753 15044 1
12334 12816 1
16244 16245 1
20816 23284 1
39159 8493 1
762 9887 1
18414 18416 1
18414 18415 1
27242 27243 1
15757 47993 1
15757 47992 1
27242 27244 1
4237 51286 1
4237 51285 1
9163 9164 1
37865 37866 1
12566 53777 1
37865 37867 1
12566 53776 1
22140 25403 1
18035 67808 1
63624 63625 1
61247 61249 1
61247 61248 1
61247 61251 1
61247 61250 1
61247 61253 1
61247 61252 1
61247 61254 1
21617 32396 1
67519 67520 1
21649 31532 1
23516 23520 1
54130 54131 1
60292 60391 1
10427 20911 1
17871 2284 1
60292 60390 1
10427 20912 1
20418 32526 1
7851 7855 1
7851 7856 1
7851 7857 1
49174 52963 1
7851 7852 1
7851 7853 1
7851 7854 1
9111 9261 1
11145 11146 1
67025 67027 1
67025 67028 1
67025 67026 1
68486 68487 1
14270 14271 1
14270 14272 1
14270 14273 1
20318 31169 1
20318 31168 1
56017 66192 1
1390 43875 1
12387 12389 1
12387 12388 1
20318 31170 1
12387 12390 1
12387 12391 1
26241 26384 1
26241 26389 1
67546 67547 1
36827 36828 1
61853 61855 1
27428 65064 1
66101 66102 1
66101 66104 1
66101 66103 1
66101 66109 1
66101 66106 1
66101 66105 1
66101 66108 1
66101 66107 1
19587 27142 1
19587 27140 1
19587 27141 1
26241 26390 1
6535 7429 1
6535 7428 1
36800 36801 1
21933 24400 1
63508 69765 1
20062 4162 1
55034 55035 1
14140 18278 1
24847 69385 1
8728 8729 1
8728 8731 1
8728 8730 1
10298 10300 1
63364 63366 1
63364 63365 1
18184 67949 1
981 982 1
18184 67948 1
60994 60995 1
23153 23154 1
3008 3009 1
31303 31304 1
18574 6656 1
18574 6655 1
3008 3010 1
35450 62186 1
62846 62885 1
62846 62884 1
19187 19188 1
19187 19189 1
19932 3536 1
15386 15387 1
12114 54782 1
47438 47439 1
10861 4639 1
44866 938 1
2550 43015 1
24375 3245 1
22152 22153 1
22152 22154 1
45619 45621 1
45619 45620 1
35083 36622 1
34891 34902 1
34891 34903 1
36303 644 1
43884 58140 1
6998 7322 1
43884 58139 1
12114 54791 1
21043 6436 1
36502 36504 1
36502 36503 1
54817 6750 1
70731 70732 1
4548 4549 1
3019 3020 1
56104 56105 1
56104 56107 1
56104 56106 1
16218 21985 1
53268 53269 1
16017 69085 1
39017 39018 1
16218 21999 1
16218 21998 1
54817 6753 1
54817 6754 1
27157 3504 1
3866 62726 1
40348 40349 1
14075 14076 1
14032 8678 1
62745 64869 1
37275 37276 1
26241 26247 1
5606 68001 1
26241 26246 1
5606 68000 1
9111 9112 1
68422 9999 1
1136 54123 1
5538 5539 1
6210 6211 1
6210 6212 1
23389 23487 1
23389 23488 1
62441 62651 1
32294 32296 1
32294 32295 1
65775 65776 1
1220 40587 1
41758 47572 1
30443 5643 1
52082 52083 1
19290 235 1
26556 2856 1
35803 35969 1
35803 35968 1
39825 39829 1
39825 39828 1
39825 39827 1
39825 39826 1
49782 49783 1
44146 44147 1
35803 35970 1
18124 20332 1
26241 26558 1
45887 45944 1
18124 20329 1
18124 20328 1
18124 20331 1
18124 20330 1
50521 50522 1
11132 11404 1
66665 66667 1
20830 42935 1
66665 66668 1
66665 66666 1
16706 19784 1
16706 19783 1
35903 35904 1
35903 35905 1
66332 7165 1
69990 71572 1
16550 17003 1
26241 26502 1
35803 35901 1
12182 66243 1
16330 58565 1
35776 35777 1
12574 733 1
48324 48326 1
48324 48325 1
62858 62859 1
46286 54577 1
50948 50950 1
50948 50951 1
51027 51028 1
50948 50949 1
10901 60181 1
10901 60182 1
20766 50688 1
60772 60773 1
60772 60774 1
23570 675 1
59695 59874 1
45887 45982 1
1265 1266 1
45887 45983 1
32392 32493 1
43608 43609 1
59695 59878 1
59695 59877 1
59695 59876 1
59695 59875 1
16411 55484 1
40348 40476 1
10298 10299 1
34451 34454 1
50379 51048 1
50379 51047 1
5646 6359 1
36980 36981 1
29846 29847 1
68011 68012 1
21976 3230 1
31384 32677 1
59583 59585 1
59583 59586 1
59583 59584 1
12354 21247 1
12354 21246 1
12354 21248 1
67106 67107 1
3854 3855 1
22225 5903 1
35478 35479 1
5411 68585 1
58801 58802 1
5411 68587 1
5411 68586 1
5411 68589 1
5411 68588 1
62957 62958 1
2915 2916 1
49782 49801 1
16435 28813 1
16435 28812 1
41600 59326 1
60139 60140 1
11543 11544 1
47419 47420 1
22088 2948 1
17065 17067 1
17065 17066 1
13140 27813 1
16435 28809 1
44185 9924 1
6601 6603 1
6601 6602 1
27878 27879 1
19794 19795 1
12615 61620 1
55325 55326 1
1198 13791 1
37022 58478 1
1198 13790 1
27143 32456 1
27143 32455 1
15057 31952 1
62594 62595 1
23466 55707 1
20502 66846 1
20502 66845 1
2176 2820 1
35803 35859 1
5002 5005 1
3251 4469 1
5002 5003 1
46235 46236 1
5002 5006 1
5002 5007 1
9936 9937 1
6775 6776 1
19587 27179 1
18042 4768 1
1116 44972 1
35803 35804 1
49701 49702 1
8699 8704 1
8699 8703 1
30588 48049 1
5466 6329 1
8699 8700 1
8699 8702 1
8699 8701 1
5466 6330 1
29460 29461 1
6998 7537 1
5263 6387 1
5263 6388 1
17328 17329 1
5263 6386 1
40210 40212 1
35486 35488 1
40210 40211 1
17328 17330 1
35486 35487 1
11755 11780 1
12114 54578 1
12489 29733 1
12489 29734 1
15871 15872 1
766 778 1
51416 51417 1
15234 5099 1
45887 45888 1
766 767 1
47717 47718 1
22178 24811 1
22178 24812 1
22178 24813 1
22178 24810 1
4261 43938 1
67712 67737 1
67712 67736 1
67712 67739 1
67712 67738 1
16638 16639 1
21235 24603 1
21235 24604 1
67712 67740 1
5263 6359 1
58562 58563 1
12114 54528 1
55167 55168 1
13514 25666 1
16858 16859 1
20296 20297 1
67247 67249 1
66669 9503 1
67247 67248 1
16858 16860 1
35011 35012 1
55433 55434 1
37145 63531 1
67050 69934 1
19607 25298 1
35011 35034 1
20418 49257 1
39721 39722 1
20418 49256 1
20418 49255 1
20418 49254 1
20418 49253 1
67347 67348 1
13907 14293 1
20418 49243 1
20418 49242 1
12628 34958 1
52095 52848 1
20418 49273 1
20418 49272 1
13907 14277 1
11317 8658 1
20418 49269 1
20418 49268 1
67375 67376 1
21005 21010 1
21005 21011 1
21005 21016 1
12887 9889 1
21005 21014 1
21005 21015 1
21005 21012 1
21005 21013 1
21005 21009 1
21005 21006 1
21005 21007 1
21005 21008 1
13755 19165 1
13755 19164 1
8063 8064 1
26241 26498 1
26241 26496 1
26241 26497 1
20833 20834 1
15828 15829 1
29713 34928 1
31384 32768 1
24718 49527 1
24115 24116 1
3247 998 1
22862 45676 1
19587 27214 1
22862 45675 1
21703 7630 1
25823 25824 1
52530 52624 1
25207 31181 1
35358 35460 1
30571 56203 1
44819 44820 1
26243 70958 1
1191 14860 1
14181 69166 1
12693 64992 1
12693 64993 1
12693 64994 1
13521 13522 1
3500 42440 1
29480 29503 1
29480 29504 1
29480 29501 1
29480 29502 1
29480 29500 1
70154 70155 1
27063 27064 1
40137 70113 1
40137 70114 1
46363 46364 1
48181 48182 1
48181 48184 1
48181 48183 1
58331 58332 1
58331 58333 1
53791 63431 1
53791 63430 1
55205 55208 1
55205 55207 1
53215 55056 1
53215 55057 1
55205 55209 1
14499 14900 1
30571 56298 1
30571 56297 1
71341 71342 1
55205 55206 1
24132 31797 1
24132 31796 1
24132 31795 1
24132 31794 1
24132 31793 1
20300 31378 1
28440 28441 1
28440 28442 1
28440 28443 1
50996 50997 1
50996 50999 1
50996 50998 1
65545 65546 1
44091 44094 1
44091 44093 1
44091 44092 1
44091 44097 1
44091 44096 1
44091 44095 1
12397 12398 1
22852 69134 1
18031 18530 1
18031 18531 1
28355 28356 1
28355 28357 1
15750 17827 1
66912 66913 1
66912 66914 1
21132 25322 1
29480 29499 1
29480 29492 1
29480 29495 1
29480 29496 1
16111 16112 1
16111 16113 1
10488 10501 1
20736 45980 1
20736 45981 1
45044 67479 1
11796 27719 1
25111 25113 1
25111 25112 1
11796 27718 1
2195 2196 1
11796 27720 1
3032 3782 1
70067 70068 1
45169 728 1
62459 62514 1
62459 62513 1
18035 67429 1
2138 2139 1
59695 59696 1
59695 59697 1
42646 42648 1
42646 42647 1
23184 23186 1
23184 23185 1
46741 46755 1
46741 46754 1
50552 50554 1
49237 49400 1
50552 50553 1
43922 43923 1
37730 37732 1
37730 37731 1
12292 12293 1
37461 58307 1
5466 6505 1
5466 6506 1
49778 69403 1
2236 745 1
14181 69281 1
10345 10346 1
40021 40022 1
60828 60829 1
35563 35865 1
42944 42945 1
41462 41464 1
41462 41463 1
548 57285 1
42944 42946 1
42944 42947 1
22910 22911 1
12178 12676 1
13907 14097 1
13907 14098 1
548 57297 1
548 57298 1
54312 6644 1
20269 23016 1
29480 29628 1
29480 29627 1
61811 61812 1
69346 69469 1
32171 66691 1
32171 66692 1
32171 66690 1
4350 4351 1
54471 54472 1
40195 65639 1
20870 24588 1
20870 24587 1
44892 4581 1
54471 54474 1
54471 54473 1
17614 17615 1
54471 54475 1
17614 17616 1
62459 62496 1
35251 35252 1
35251 35253 1
11571 25973 1
12157 2014 1
17671 17672 1
17671 17673 1
57786 57787 1
50657 50658 1
25111 25189 1
50657 50659 1
11743 11748 1
11743 11747 1
36142 36143 1
24224 25117 1
50657 50660 1
50657 50661 1
25111 25190 1
11743 11744 1
11743 11745 1
11743 11746 1
71186 71187 1
71186 71188 1
34518 34520 1
6079 60838 1
9811 9812 1
47321 47322 1
34518 34519 1
17441 8890 1
29480 29590 1
29480 29591 1
14769 14770 1
14769 14771 1
14769 14772 1
47321 47323 1
40248 40249 1
40248 40250 1
36278 8016 1
12109 12110 1
12275 12277 1
50708 50709 1
21528 4771 1
50708 50710 1
67214 67216 1
67214 67215 1
33487 33490 1
13187 13188 1
3741 3746 1
3741 3745 1
3741 3744 1
3741 3743 1
3741 3742 1
65193 65195 1
26858 26859 1
65193 65194 1
38828 40074 1
33487 33488 1
54056 9641 1
3793 59213 1
3793 59214 1
3793 59212 1
28447 28449 1
3793 59215 1
28447 28448 1
26858 26861 1
26858 26860 1
12275 12276 1
58124 58125 1
29480 29523 1
40137 70310 1
29480 29521 1
3612 3613 1
38504 41342 1
52038 52621 1
52038 52622 1
49872 50262 1
48390 48394 1
48390 48395 1
48390 48396 1
7376 7377 1
7376 7378 1
7376 7379 1
7376 7384 1
7376 7383 1
7089 7090 1
7376 7385 1
7376 7380 1
7376 7382 1
7376 7381 1
51889 53205 1
48390 48391 1
48390 48393 1
48390 48392 1
20240 872 1
37988 39482 1
37988 39484 1
29480 29536 1
61729 61730 1
13807 14002 1
58451 65211 1
29480 29569 1
9606 9612 1
9606 9611 1
9606 9607 1
9606 9608 1
33995 4065 1
54953 54954 1
29480 29585 1
58297 58298 1
58297 58299 1
29480 29570 1
62626 62627 1
40137 70309 1
19741 19745 1
19741 19742 1
19741 19744 1
19741 19743 1
14823 57838 1
38616 38617 1
24718 24719 1
24718 24720 1
24718 24721 1
15437 45440 1
25854 25855 1
63514 63515 1
61845 70689 1
54709 54711 1
54709 54710 1
26243 70702 1
15428 45009 1
27205 3615 1
49329 49561 1
62696 62697 1
15428 45010 1
25721 25722 1
27285 27286 1
69346 69386 1
25721 25723 1
58501 65209 1
29480 29705 1
58501 65210 1
48984 48985 1
25691 608 1
2779 48 1
55918 55920 1
55918 55924 1
55918 55923 1
55918 55922 1
55918 55921 1
62162 62164 1
62162 62163 1
55918 55919 1
41995 42001 1
41995 42000 1
26243 70762 1
16762 67168 1
40195 65557 1
18567 18568 1
8663 9185 1
8663 9186 1
8663 9183 1
8663 9184 1
8663 9187 1
8663 9188 1
61332 61333 1
45121 52112 1
15428 45096 1
3390 648 1
61332 61336 1
61332 61337 1
61332 61334 1
61332 61335 1
39842 849 1
10246 2328 1
5321 5325 1
5321 5322 1
5321 5324 1
5321 5323 1
32392 32877 1
32392 32876 1
2874 3991 1
18945 18946 1
59110 59111 1
59110 59112 1
10488 10776 1
21090 608 1
37358 64943 1
58805 58806 1
58805 58807 1
6069 70448 1
36046 36681 1
2536 63540 1
49119 52490 1
48441 48442 1
42605 42606 1
15803 28007 1
15803 28006 1
9767 9768 1
23902 675 1
9767 9769 1
36046 36694 1
71927 71928 1
24097 24098 1
71927 71929 1
2002 45125 1
24150 24446 1
67995 8775 1
71927 71930 1
37152 6037 1
33982 33983 1
40137 70427 1
60086 60088 1
60086 60087 1
31263 32316 1
51062 51064 1
51062 51063 1
3970 7709 1
45264 45265 1
47676 47677 1
2524 51897 1
29575 36152 1
29480 29654 1
12566 53548 1
29480 29655 1
66872 66936 1
64912 8883 1
71485 71486 1
29480 29631 1
45264 45269 1
71485 71487 1
63054 7658 1
11254 11256 1
11254 11255 1
37972 8167 1
29783 54829 1
29783 54828 1
4231 44122 1
4231 44123 1
29480 29848 1
47765 48661 1
47765 48665 1
47765 48666 1
50097 9493 1
29480 29843 1
36907 47905 1
29911 70803 1
35629 35630 1
22058 63431 1
61845 70754 1
50034 50182 1
50034 50183 1
50034 50181 1
70835 70836 1
18552 7775 1
9842 9844 1
29480 29802 1
9842 9843 1
44352 44354 1
44352 44355 1
44352 44353 1
69636 69637 1
29480 29814 1
61845 70786 1
31031 31032 1
31031 31033 1
24901 53828 1
29480 29825 1
29480 29824 1
17658 17783 1
44093 44097 1
44093 44096 1
44093 44095 1
44093 44094 1
1956 5900 1
1133 134 1
62047 62048 1
40846 40847 1
12162 35192 1
548 57486 1
44523 44528 1
44523 44527 1
65323 65324 1
44523 44525 1
44523 44526 1
44523 44524 1
7736 8406 1
7736 8405 1
8663 9064 1
27063 3153 1
23411 23414 1
23411 23413 1
23411 23412 1
22852 69267 1
23397 9844 1
27076 566 1
10230 9976 1
2557 51135 1
10230 9977 1
34960 36225 1
34960 36226 1
34960 36221 1
34960 36222 1
34960 36223 1
34960 36224 1
4041 4043 1
4041 4042 1
33829 33832 1
33829 33833 1
45044 67589 1
52798 53418 1
33405 4473 1
10488 10863 1
45044 67591 1
45044 67590 1
31709 4028 1
14499 14501 1
14499 14500 1
35072 4338 1
52135 52136 1
3116 3117 1
3116 3118 1
5375 5376 1
5375 5377 1
5375 5378 1
